Date,AMAN_gross_nav,AMAN_net_nav
2015-12-24,2569048.40815389,1562428.5254287212
2015-12-25,2569048.40815389,1562304.5231647983
2015-12-28,2569929.2793346224,1562716.2112011341
2015-12-29,2579714.565263258,1568218.3845985588
2015-12-30,2570253.732015428,1562342.6459820583
2015-12-31,2554011.962512041,1552346.0030107743
2016-01-01,2554011.962512041,1552222.800947043
2016-01-04,2536790.40521809,1541633.058663894
2016-01-05,2536671.7369193514,1541438.5909144594
2016-01-06,2521684.5280063837,1532209.0997169216
2016-01-07,2490991.2834829334,1513437.871715137
2016-01-08,2476938.865369565,1504780.0072244303
2016-01-11,2477313.5580211706,1504888.212023006
2016-01-12,2491266.3372914116,1513244.6405497633
2016-01-13,2465750.5711128623,1497625.7587437492
2016-01-14,2484738.3849599343,1509039.5498792324
2016-01-15,2448199.030485409,1486728.5829920196
2016-01-18,2448199.030485409,1486610.588660036
2016-01-19,2454193.139645797,1490132.3838071486
2016-01-20,2434084.3354656557,1477804.493356029
2016-01-21,2440742.642623239,1481729.662220749
2016-01-22,2473803.7829785375,1501682.8707330965
2016-01-25,2456662.6178659424,1491158.4204643995
2016-01-26,2479859.6327946777,1505120.324686405
2016-01-27,2452870.2528047366,1487568.1222531481
2016-01-28,2465647.600757102,1495199.0139636085
2016-01-29,2525754.076678091,1531529.6532298937
2016-02-01,2524840.840576869,1530854.34856596
2016-02-02,2479337.7167245275,1503143.526991555
2016-02-03,2494201.0906559275,1512035.4203196878
2016-02-04,2498113.1207512454,1514286.9697028138
2016-02-05,2450523.268790627,1485319.138298874
2016-02-08,2417536.300812495,1465207.0874487786
2016-02-09,2417667.364937735,1465170.2357952315
2016-02-10,2415581.104915619,1463789.6238044046
2016-02-11,2384159.1830186946,1444632.4486114082
2016-02-12,2433314.081060521,1474302.1994153068
2016-02-15,2433314.081060521,1474185.191304242
2016-02-16,2474383.7268335554,1498949.5935620996
2016-02-17,2514801.3285835236,1523315.0886343583
2016-02-18,2504501.5606843466,1516955.211940684
2016-02-19,2503327.834634211,1516123.9028225685
2016-02-22,2539573.6184691903,1537955.594153047
2016-02-23,2507500.1206353614,1518409.9525813
2016-02-24,2518973.380541594,1525237.0455267085
2016-02-25,2526488.0855898373,1528140.9078419472
2016-02-26,2514191.5493629747,1520582.0932149603
2016-02-29,2518289.24918305,1522939.6993897783
2016-03-01,2498606.457060977,1510915.6292033137
2016-03-02,2494273.553524228,1508175.594094544
2016-03-03,2497237.549950145,1509848.0936128164
2016-03-04,2488800.0730600483,1504626.9041389097
2016-03-07,2483781.7493772665,1501473.6157094846
2016-03-08,2498150.2262900043,1510040.3547947356
2016-03-09,2488341.9091078425,1503991.7416669
2016-03-10,2479447.7718509436,1498496.6252473556
2016-03-11,2472377.91328419,1494104.9071219615
2016-03-14,2474201.7623785054,1495088.513997969
2016-03-15,2473745.3168096184,1494694.0393330576
2016-03-16,2486746.6049948423,1502431.0913439777
2016-03-17,2489483.7748227622,1503965.5814200302
2016-03-18,2493815.8191678524,1506463.3261440906
2016-03-21,2486746.604994843,1502073.3973123399
2016-03-22,2481500.8103203196,1498785.5596686169
2016-03-23,2492905.72040297,1505554.9860115596
2016-03-24,2490396.451162622,1503920.060019247
2016-03-25,2490396.451162622,1503048.7412543152
2016-03-28,2495110.6708984706,1505774.6621347151
2016-03-29,2526663.7771796086,1524697.144407882
2016-03-30,2507284.4488958423,1512881.8199623704
2016-03-31,2517626.933454633,1519002.3489917119
2016-04-01,2509664.138914244,1514077.4660276675
2016-04-04,2502774.388773382,1509800.7228754144
2016-04-05,2524035.8683106457,1522506.9025612553
2016-04-06,2513576.7631743406,1516077.1013771521
2016-04-07,2538010.0369823542,1530693.8359511066
2016-04-08,2534141.682903945,1528239.31751173
2016-04-11,2551030.683888893,1538303.1085061326
2016-04-12,2546180.517615831,1535256.3106038065
2016-04-13,2533528.9653393147,1527506.0287280467
2016-04-14,2512842.8152285507,1514912.7800331665
2016-04-15,2525294.551184953,1522299.303289687
2016-04-18,2522111.019369371,1520259.387669928
2016-04-19,2539763.7040863317,1530779.2866240686
2016-04-20,2526836.6852288824,1522866.3577045498
2016-04-21,2529542.3000776744,1524376.1071405313
2016-04-22,2511952.424691983,1513654.9519991952
2016-04-25,2518777.010527914,1517221.983276924
2016-04-26,2522214.24326032,1519172.0359857013
2016-04-27,2529808.6218858273,1523625.6886806767
2016-04-28,2546137.9230988254,1533339.4003706502
2016-04-29,2553734.0020468305,1537792.2300223084
2016-05-02,2559225.84169684,1540977.2260931446
2016-05-03,2565094.8688923065,1544388.8220329245
2016-05-04,2572774.4474088596,1548889.9616562603
2016-05-05,2576934.161500565,1551271.3106969655
2016-05-06,2589204.8958877237,1558534.9710121509
2016-05-09,2583645.4036581255,1555064.8206783647
2016-05-10,2585441.2763253734,1556022.3168042595
2016-05-11,2578766.406628763,1551881.618516027
2016-05-12,2574027.1747840554,1548906.4203490454
2016-05-13,2575170.202325171,1549471.3016821952
2016-05-16,2578639.3200831707,1551435.684326737
2016-05-17,2566333.998975859,1543909.0707722958
2016-05-18,2533150.313247754,1523823.2001680972
2016-05-19,2524851.8743572193,1518710.3141873288
2016-05-20,2530210.385870018,1521812.9515780772
2016-05-23,2528869.6864088182,1520885.7995887187
2016-05-24,2533615.422338457,1523263.409904742
2016-05-25,2536017.9229451907,1524586.9503809982
2016-05-26,2538903.520227381,1526200.696238743
2016-05-27,2538646.567398368,1525925.1081954583
2016-05-30,2538646.567398368,1525804.003028141
2016-05-31,2540288.9517605985,1526670.0305585533
2016-06-01,2541129.6056462596,1527054.0848174698
2016-06-02,2547684.2678172207,1530871.8169026722
2016-06-03,2569256.2869481076,1543712.677363451
2016-06-06,2565918.895148682,1541584.921047391
2016-06-07,2571011.255728915,1544522.0252667165
2016-06-08,2583679.6776513043,1552009.934633135
2016-06-09,2587961.4413993987,1554458.8040395721
2016-06-10,2585328.801425488,1552754.139332697
2016-06-13,2586033.309286833,1553054.0338414067
2016-06-14,2583724.4925667006,1551544.2052309504
2016-06-15,2593967.2531942185,1557571.9145192471
2016-06-16,2595197.6508948104,1558187.1015154363
2016-06-17,2594052.127905756,1557375.6504371495
2016-06-20,2591542.6261775712,1555745.4345653139
2016-06-21,2584520.2156114397,1551406.2947601865
2016-06-22,2585010.222377543,1551536.5604379706
2016-06-23,2588398.640617031,1553447.1688404325
2016-06-24,2594760.0139079103,1557141.7060394192
2016-06-27,2594301.8856116603,1556743.1959440806
2016-06-28,2611512.273360234,1566946.9526691535
2016-06-29,2626060.2192510176,1575551.5798707895
2016-06-30,2644620.6517503285,1586562.1980009896
2016-07-01,2655475.405625718,1592948.2699613704
2016-07-04,2655475.405625718,1592821.8454955004
2016-07-05,2665041.827501415,1598433.614785357
2016-07-06,2669825.9933409453,1601176.1926764247
2016-07-07,2661535.1993020102,1596076.872790023
2016-07-08,2684052.1174467998,1609453.2084765707
2016-07-11,2679931.778912258,1606854.7724154503
2016-07-12,2671494.4485524646,1601668.3227364435
2016-07-13,2680679.6777725937,1607048.1203897914
2016-07-14,2672568.124494098,1602057.7592387032
2016-07-15,2666016.2592510176,1598003.1285449758
2016-07-18,2669506.180459203,1599968.1524861802
2016-07-19,2674556.3842615294,1602868.0098229188
2016-07-20,2669227.474521876,1599547.169779771
2016-07-21,2676410.0454047886,1603708.1985935306
2016-07-22,2679852.2495845975,1605643.493153044
2016-07-25,2673298.993282701,1601589.6531191366
2016-07-26,2673604.64135173,1601645.6584425676
2016-07-27,2680356.959250182,1605563.5773223934
2016-07-28,2685145.092727061,1608304.2967546782
2016-07-29,2701071.767468988,1617716.1527403235
2016-08-01,2698587.1230290737,1616099.6682904982
2016-08-02,2686981.2373310076,1609021.0034153238
2016-08-03,2684649.9371539424,1607497.2716485108
2016-08-04,2686652.982209915,1608569.062823041
2016-08-05,2678318.1609962643,1603451.1242304528
2016-08-08,2677855.602361814,1603046.9423600356
2016-08-09,2686536.0201568073,1608116.0821880384
2016-08-10,2689168.2285454175,1609564.0503869415
2016-08-11,2678538.4748875014,1603074.0167533811
2016-08-12,2683039.902238858,1605640.8403917116
2016-08-15,2682766.4055164,1605349.7369515398
2016-08-16,2673497.5138517953,1599675.8845545
2016-08-17,2678621.0519070053,1602614.573389479
2016-08-18,2682221.8862121557,1604641.7550039373
2016-08-19,2670113.86749314,1597207.5335054204
2016-08-22,2675049.6032702457,1600033.2272491262
2016-08-23,2676373.48712867,1600698.0980117035
2016-08-24,2665668.954229477,1594168.8408769867
2016-08-25,2665824.8849104,1594135.5718673605
2016-08-26,2654191.328569055,1587052.3074014054
2016-08-29,2668041.211882251,1595207.7769414333
2016-08-30,2661553.4079702073,1591202.1493887831
2016-08-31,2658416.2720486014,1589200.3356988195
2016-09-01,2660426.829793692,1590276.1194185228
2016-09-02,2669686.4991626157,1595684.8952135232
2016-09-05,2669686.4991626157,1595558.2535551728
2016-09-06,2688257.008712462,1606530.4269176484
2016-09-07,2690852.5568931764,1607954.0511671668
2016-09-08,2674648.235123202,1598143.3318854307
2016-09-09,2629577.4602834894,1571086.0160589865
2016-09-12,2644969.8294793284,1580157.7608585204
2016-09-13,2615394.783659258,1562363.6289207793
2016-09-14,2620855.61564384,1565501.7799655262
2016-09-15,2626239.887797092,1568593.6925116053
2016-09-16,2624431.6280552875,1567389.1682987593
2016-09-19,2629648.7824014174,1570235.0703395153
2016-09-20,2632222.28955588,1571647.159880317
2016-09-21,2655657.372307409,1585515.044077196
2016-09-22,2674806.837302475,1596822.0717678505
2016-09-23,2672367.055320042,1595238.824319329
2016-09-26,2670012.032873537,1593706.414458971
2016-09-27,2667640.4306957116,1592164.3415945314
2016-09-28,2674738.8921556263,1596274.6512319385
2016-09-29,2660105.8884859686,1587415.0382575167
2016-09-30,2658270.2920151544,1586193.6629171884
2016-10-03,2643008.0332564465,1576960.7630292207
2016-10-04,2616234.111631583,1560860.8455722176
2016-10-05,2605746.9359372207,1554480.2562773917
2016-10-06,2599664.208997686,1550728.1828998982
2016-10-07,2597559.5289325644,1549349.6445166164
2016-10-10,2602653.378107922,1552264.975751925
2016-10-11,2585976.00894065,1542195.124807932
2016-10-12,2592671.7842826373,1546065.8791386501
2016-10-13,2597249.766469138,1548673.1246166397
2016-10-14,2590562.7183044045,1544562.8995043072
2016-10-17,2592427.893102759,1545552.3823341022
2016-10-18,2604178.039115818,1552222.894531463
2016-10-19,2610178.619960512,1555676.3543824994
2016-10-20,2605534.253378341,1552784.8279123767
2016-10-21,2605816.827881477,1552829.9931064323
2016-10-24,2606748.3280495303,1553261.8420691793
2016-10-25,2607737.215456519,1553727.8075847204
2016-10-26,2595843.6589496355,1546518.1416897846
2016-10-27,2580694.037628454,1537369.7568189017
2016-10-28,2582528.6348391,1538340.6486756608
2016-10-31,2591669.565121536,1543663.5566779107
2016-11-01,2581696.608727168,1537600.9001135232
2016-11-02,2579035.964259382,1535894.2478124849
2016-11-03,2575203.0560159725,1533489.7381706564
2016-11-04,2581396.8332217117,1537056.3219004218
2016-11-07,2588188.255651871,1540978.189965323
2016-11-08,2587181.7481908035,1540256.6268822171
2016-11-09,2571030.480162139,1530518.8643815513
2016-11-10,2551665.365122573,1518869.4590000606
2016-11-11,2539242.6639981815,1511354.3464787833
2016-11-14,2539029.492920986,1511107.518538356
2016-11-15,2544730.4220975386,1514380.5066109835
2016-11-16,2541933.795837967,1512569.4810707348
2016-11-17,2534250.5756947147,1507877.560585782
2016-11-18,2525009.448154821,1502259.4224635311
2016-11-21,2531354.9989361386,1505915.4936568656
2016-11-22,2539957.946073346,1510913.9119644691
2016-11-23,2525141.9457330415,1501980.5841176393
2016-11-24,2525141.9457330415,1501861.379309376
2016-11-25,2525968.853942823,1502233.998493903
2016-11-28,2534638.0338158794,1507270.473226626
2016-11-29,2538215.668413578,1509278.3567038819
2016-11-30,2518816.9865689343,1497623.6936893326
2016-12-01,2506202.600603923,1490004.64572682
2016-12-02,2517427.247567122,1496559.7449797783
2016-12-05,2520923.511847793,1498519.429023729
2016-12-06,2525225.5765455235,1500957.7869455
2016-12-07,2546124.146317877,1513260.472803482
2016-12-08,2545192.0670277993,1512586.4018414714
2016-12-09,2538080.902541441,1508240.2496011464
2016-12-12,2541923.271621719,1510403.854130926
2016-12-13,2544910.064248011,1512058.7248168292
2016-12-14,2515526.969580357,1494480.749723892
2016-12-15,2505923.5262898705,1488636.1222802529
2016-12-16,2514743.4373478014,1493757.4174483689
2016-12-19,2527239.9519956694,1501061.7940571923
2016-12-20,2524363.8941165046,1499234.4189145076
2016-12-21,2519241.3631375036,1496073.1310731987
2016-12-22,2515870.7512343,1493952.728268387
2016-12-23,2520339.9952313234,1496488.048617932
2016-12-26,2520339.9952313234,1496369.2797251844
2016-12-27,2524221.8578927466,1498555.2490037312
2016-12-28,2522186.0726812817,1497227.7310710866
2016-12-29,2536529.418036784,1505623.443560331
2016-12-30,2538531.8498623054,1506692.5454708457
2017-01-02,2538531.8498623054,1506572.9666973955
2017-01-03,2548130.920923191,1512150.2733335774
2017-01-04,2560132.339831029,1519152.324379971
2017-01-05,2575844.550826951,1528355.1973574627
2017-01-06,2569412.1798780872,1524417.3073782986
2017-01-09,2572486.5361612835,1526120.31958577
2017-01-10,2571221.3234314835,1525248.6150727014
2017-01-11,2573630.8208513637,1526556.8775828746
2017-01-12,2576435.2329459186,1528099.1677607195
2017-01-13,2581563.836562013,1530079.767361905
2017-01-16,2581563.836562013,1529958.3324597334
2017-01-17,2578791.164338769,1528193.6888827505
2017-01-18,2579266.540092095,1528354.1117177252
2017-01-19,2567115.736526745,1521032.809313287
2017-01-20,2580616.4982981198,1528911.381786735
2017-01-23,2585217.860827841,1531516.1616654424
2017-01-24,2594452.3138111695,1536865.2209482023
2017-01-25,2609798.289581288,1545833.6811008325
2017-01-26,2603681.3689439297,1542087.8262417188
2017-01-27,2594758.1767515154,1536680.4805606261
2017-01-30,2577374.580281151,1526263.522583039
2017-01-31,2582893.757599425,1529410.7237985567
2017-02-01,2580292.388052105,1527748.9911887306
2017-02-02,2588316.5253048604,1532378.7019156662
2017-02-03,2602524.487170474,1540668.7212139508
2017-02-06,2592680.77295286,1534719.0645931342
2017-02-07,2589718.3174832966,1532843.6569092139
2017-02-08,2597267.567900438,1537190.3730283922
2017-02-09,2608928.9228990395,1543970.1358064327
2017-02-10,2619469.911810335,1550085.7799707865
2017-02-13,2629455.8803923097,1555851.3812113695
2017-02-14,2629258.196898882,1555610.9314442778
2017-02-15,2636819.747904605,1559961.2915891714
2017-02-16,2641548.1574224867,1562634.8457930502
2017-02-17,2641570.5376678407,1562524.066417671
2017-02-20,2641570.5376678407,1562400.05657113
2017-02-21,2658356.337289401,1572204.2920251836
2017-02-22,2655569.038362433,1570431.050427789
2017-02-23,2661399.176593754,1573754.197669966
2017-02-24,2657896.243311073,1571557.9214536047
2017-02-27,2663184.3111066814,1574559.9174530192
2017-02-28,2654919.150691536,1569548.3246516124
2017-03-01,2678922.5247728107,1583614.1915472513
2017-03-02,2662275.540542299,1573647.8349128808
2017-03-03,2666922.522610795,1576269.732768071
2017-03-06,2657976.779447182,1570857.3002241321
2017-03-07,2648556.9729911834,1565165.5481186323
2017-03-08,2632592.0056490162,1555606.82632788
2017-03-09,2629547.470352114,1553684.3400668025
2017-03-10,2640151.981498288,1559826.7725977676
2017-03-13,2647443.904197831,1564011.113751466
2017-03-14,2635220.636752905,1556365.0309603245
2017-03-15,2672522.4296661993,1578272.0015186241
2017-03-16,2675620.781513399,1579976.4896117009
2017-03-17,2679189.30043928,1581958.3349773625
2017-03-20,2678460.0774897723,1581402.2045970126
2017-03-21,2665433.4232228096,1573585.568307287
2017-03-22,2668768.29138562,1575429.4787215055
2017-03-23,2672144.8593791807,1577297.703013225
2017-03-24,2673881.142247778,1578197.4033341927
2017-03-27,2673676.9305115254,1577951.6182489244
2017-03-28,2684054.311829586,1583950.910654583
2017-03-29,2688769.885953073,1586608.0194850992
2017-03-30,2686190.111055175,1584959.8067142214
2017-03-31,2686696.5593493595,1585132.8410413703
2017-04-03,2688012.2818308263,1585783.3042336248
2017-04-04,2689538.1210524314,1586557.611848459
2017-04-05,2683307.3216277915,1582756.148141773
2017-04-06,2686605.210687815,1584575.8014385854
2017-04-07,2687015.9940795135,1584692.3239525424
2017-04-10,2689552.1528943544,1586062.277639534
2017-04-11,2702682.969542576,1593679.8051910622
2017-04-12,2696035.636401889,1589327.0049658925
2017-04-13,2681180.7061829125,1580443.8094139323
2017-04-14,2681180.7061829125,1580318.377365566
2017-04-17,2704246.02198886,1593787.9145241517
2017-04-18,2698144.414781854,1590065.3497835407
2017-04-19,2691235.8205548087,1585867.7944723703
2017-04-20,2708047.0290497015,1595648.2931584434
2017-04-21,2702993.851710953,1592544.197326501
2017-04-24,2733493.4447693555,1610387.4906231174
2017-04-25,2749644.3950017053,1619774.7179761862
2017-04-26,2741401.3406393165,1614790.3034003938
2017-04-27,2741637.380785755,1614801.182119344
2017-04-28,2731618.6323410408,1608772.065369543
2017-05-01,2742198.5694325054,1614875.3819527577
2017-05-02,2746801.836286567,1617458.0720999597
2017-05-03,2735033.4219324063,1610399.8552922243
2017-05-04,2742907.2879644334,1614908.2131542666
2017-05-05,2764437.053816143,1627455.8646116192
2017-05-08,2752146.331953913,1620091.0122330675
2017-05-09,2745245.421281235,1615900.112029857
2017-05-10,2753718.658163308,1620759.363398689
2017-05-11,2749721.298340404,1617934.5270848575
2017-05-12,2752273.194414025,1619307.6538543943
2017-05-15,2764087.730624267,1626130.2528921177
2017-05-16,2767457.19139613,1627983.4699684018
2017-05-17,2756002.562330816,1621115.9685516949
2017-05-18,2758888.6681266483,1622684.9529092803
2017-05-19,2779449.4231986757,1634649.308739988
2017-05-22,2789294.470866627,1640237.6966601766
2017-05-23,2788021.4976351582,1639358.9503131758
2017-05-24,2797137.0866306303,1643718.5924048487
2017-05-25,2800677.3330461695,1645278.5507095775
2017-05-26,2799604.917382404,1644517.9745574505
2017-05-29,2799604.917382404,1644387.4572578825
2017-05-30,2792684.4335028892,1640192.106445835
2017-05-31,2796139.846536354,1642091.3566009854
2017-06-01,2811541.226068148,1649860.360354349
2017-06-02,2833261.2686302434,1659952.1605558344
2017-06-05,2826367.163212828,1655781.2972876471
2017-06-06,2825411.947960257,1655090.28873227
2017-06-07,2827866.2492611683,1656396.630764338
2017-06-08,2821615.4027511897,1652603.7948973486
2017-06-09,2814175.4852775764,1647451.3937840306
2017-06-12,2808581.463183524,1644045.837413491
2017-06-13,2826289.994976226,1654281.3157608565
2017-06-14,2823436.527637806,1652479.8348609004
2017-06-15,2806077.042551555,1642188.6559422512
2017-06-16,2818318.64594992,1649222.4255372654
2017-06-19,2835781.0988564757,1659310.2051313422
2017-06-20,2814805.6172587858,1646905.0592098727
2017-06-21,2812728.156047242,1645558.8577341684
2017-06-22,2811875.0603290326,1644929.1625914024
2017-06-23,2817015.8522294145,1647805.9434724702
2017-06-26,2820321.166598184,1649608.6000872587
2017-06-27,2808744.3531477703,1642706.3892955352
2017-06-28,2833584.1925891563,1657103.7042443685
2017-06-29,2807138.9812196367,1641506.807576384
2017-06-30,2810617.083801557,1643410.389748974
2017-07-03,2811275.835563079,1643665.1424880137
2017-07-04,2811275.835563079,1643534.6928735306
2017-07-05,2814525.3934758725,1645304.01780417
2017-07-06,2795390.2121953503,1633987.4702425664
2017-07-07,2804669.790102875,1639281.9738303488
2017-07-10,2809636.2472194866,1642054.6821262043
2017-07-11,2811834.8917342927,1643209.32898468
2017-07-12,2833621.1960113873,1655810.622708855
2017-07-13,2840101.463738976,1659465.9171989313
2017-07-14,2856642.836268828,1667189.8771184655
2017-07-17,2853668.605772151,1665321.744239334
2017-07-18,2855717.238461899,1666385.1009886046
2017-07-19,2869698.1063623196,1672966.8133117387
2017-07-20,2876159.2569775353,1675873.9528335952
2017-07-21,2869282.418330195,1671733.9662177044
2017-07-24,2865053.369624774,1669137.3124484178
2017-07-25,2870478.1449253196,1672165.2343210308
2017-07-26,2879390.06875959,1676954.0427805455
2017-07-27,2874822.650706057,1674160.891251099
2017-07-28,2874644.498309953,1673924.2738003845
2017-07-31,2876842.0784962703,1675071.087968648
2017-08-01,2887999.9196993206,1680538.740069088
2017-08-02,2889344.4099137387,1681057.9305966466
2017-08-03,2887400.3104570843,1679793.4111037285
2017-08-04,2891959.5331366765,1682061.5846756399
2017-08-07,2895290.737268985,1683504.8200076208
2017-08-08,2884006.2110396167,1676809.6725500326
2017-08-09,2881585.0584966005,1675268.8936448994
2017-08-10,2840825.127561065,1651439.3094543593
2017-08-11,2840342.8688515187,1651027.8943681954
2017-08-14,2864757.554913719,1665088.572318526
2017-08-15,2863505.1432174053,1664228.480760193
2017-08-16,2874198.7662030472,1670311.3807901277
2017-08-17,2835648.63371379,1647775.7989748323
2017-08-18,2837298.917823327,1648603.9917942127
2017-08-21,2837980.5597435636,1648869.2161925796
2017-08-22,2859681.287128077,1661346.495367093
2017-08-23,2854769.489608596,1658361.1085360416
2017-08-24,2848223.0624020086,1654426.6145077334
2017-08-25,2860135.5077926163,1661214.806320389
2017-08-28,2860193.849578802,1661116.8497660852
2017-08-29,2856047.0371475485,1658576.6678418766
2017-08-30,2860878.66306958,1661250.878625637
2017-08-31,2880472.8865300813,1672496.9786182994
2017-09-01,2884447.344789882,1674671.9415095765
2017-09-04,2884447.344789882,1674539.031038028
2017-09-05,2864401.096159283,1662768.4682473913
2017-09-06,2876355.429883647,1669132.7835159483
2017-09-07,2889492.454218105,1676623.6535611292
2017-09-08,2888990.4452446024,1676199.2982394593
2017-09-11,2915785.544250963,1689991.2426460157
2017-09-12,2913543.7881877883,1688557.793050241
2017-09-13,2906469.6651632385,1684323.9397727344
2017-09-14,2914352.9114331007,1688758.6716636517
2017-09-15,2918211.24090239,1690686.5693535926
2017-09-18,2917740.768492425,1690279.8163217406
2017-09-19,2918567.2020400795,1690624.4293148129
2017-09-20,2914582.331902454,1688181.9561546524
2017-09-21,2908025.881539914,1684250.351729391
2017-09-22,2905949.79768397,1682914.2691531023
2017-09-25,2902337.016248098,1680688.4449050152
2017-09-26,2902041.3358593434,1680383.834015258
2017-09-27,2900109.32997228,1679131.7709709925
2017-09-28,2909405.956137981,1684381.1520182379
2017-09-29,2920926.2261939137,1690870.9573921077
2017-10-02,2923708.1373828743,1692051.9186546742
2017-10-03,2928434.4467260106,1694132.7108957774
2017-10-04,2931747.6790499133,1695558.5410496916
2017-10-05,2934614.4496284053,1696459.8216820874
2017-10-06,2934389.697450536,1696195.2559037674
2017-10-09,2940320.55361853,1698883.0928290794
2017-10-10,2953955.573141979,1705077.7520705382
2017-10-11,2961518.4130105497,1708461.8219249854
2017-10-12,2963998.928272104,1709498.1299986537
2017-10-13,2976172.052749795,1715006.3086684057
2017-10-16,2968899.574283037,1710679.4627075552
2017-10-17,2963293.9551486755,1707313.7376421888
2017-10-18,2963259.319002636,1707158.2807969702
2017-10-19,2964482.654059839,1707727.5655213867
2017-10-20,2959829.3331052,1704911.42745098
2017-10-23,2953570.771766339,1701171.0805315778
2017-10-24,2950072.2217682563,1699021.0036488848
2017-10-25,2941109.15689226,1693724.1055701768
2017-10-26,2931338.662760115,1687963.0569595755
2017-10-27,2945927.596173708,1696229.8885006225
2017-10-30,2945565.2314712494,1695886.6218176403
2017-10-31,2947630.673191587,1696941.1898924892
2017-11-01,2954996.4224883853,1701046.9494298324
2017-11-02,2963382.8203120003,1705739.5848595246
2017-11-03,2963181.0688791987,1704908.5042388386
2017-11-06,2972255.9440672114,1709994.552952456
2017-11-07,2972167.3992781737,1709807.8976223385
2017-11-08,2977251.3928008247,1712596.8832014163
2017-11-09,2973527.319991287,1710318.7737122441
2017-11-10,2963956.116937084,1704677.8523987294
2017-11-13,2964366.3857762804,1704778.5208830002
2017-11-14,2963929.148093668,1704391.7698257263
2017-11-15,2957169.700776718,1700369.5162328423
2017-11-16,2967564.5634824703,1706211.6015646942
2017-11-17,2967919.389601844,1706280.1964610787
2017-11-20,2962428.2944063093,1702987.9035886095
2017-11-21,2974480.741278259,1709781.24136058
2017-11-22,2981362.429139481,1713601.253630113
2017-11-23,2981362.429139481,1713465.2535306185
2017-11-24,2986085.136245572,1715836.0815809374
2017-11-27,2982667.046854092,1713735.833821312
2017-11-28,2990405.04707796,1717603.8614923954
2017-11-29,2982245.5419737757,1712780.955369124
2017-11-30,2982482.490379108,1712781.1059867935
2017-12-01,2985307.502472425,1714267.5199287026
2017-12-04,2978611.349949716,1710262.29848505
2017-12-05,2969817.045563069,1705077.0401422018
2017-12-06,2969589.2047932013,1704810.905120434
2017-12-07,2967388.025667912,1703411.9281597855
2017-12-08,2975169.3008700227,1707743.5327477225
2017-12-11,2976322.8920879695,1708270.157492132
2017-12-12,2979772.1403607572,1710114.287705986
2017-12-13,2989997.338983272,1715846.8849580104
2017-12-14,2982969.9046626086,1711677.9266941242
2017-12-15,2990928.5350502576,1716108.8742112943
2017-12-18,3004146.5991224926,1722366.2287376262
2017-12-19,2986448.4413998853,1712082.654959623
2017-12-20,2978340.9129107804,1707298.8602521447
2017-12-21,2981352.1140127094,1708889.4959192998
2017-12-22,2987968.1336860484,1712546.1244546904
2017-12-25,2987968.1336860484,1712410.2080956066
2017-12-26,2992129.164396528,1714658.9971206747
2017-12-27,3000605.1643442772,1719380.1397408145
2017-12-28,3005090.1942293392,1721813.653017928
2017-12-29,3007502.9644685267,1722920.7943610675
2018-01-01,3007502.9644685267,1722784.0546154832
2018-01-02,3015882.546785188,1726513.4512548544
2018-01-03,3021627.1994293663,1729034.761413387
2018-01-04,3024712.9681650987,1730337.5716807735
2018-01-05,3030865.013289819,1733043.2131090164
2018-01-08,3033585.465463157,1734177.618382839
2018-01-09,3023725.6869504033,1728403.550262916
2018-01-10,3017444.850021737,1724676.161856629
2018-01-11,3026598.5043514483,1729771.2224673117
2018-01-12,3036926.2314554187,1735264.7033118857
2018-01-15,3036926.2314554187,1735126.983890988
2018-01-16,3036022.535114985,1734472.95469103
2018-01-17,3043089.2526127035,1737750.9392007971
2018-01-18,3031758.679018275,1731142.7176900224
2018-01-19,3039237.567876743,1735275.7919467664
2018-01-22,3051743.6833187076,1741373.014497627
2018-01-23,3065713.593561036,1747639.6117939511
2018-01-24,3066745.7424299233,1747999.3596854038
2018-01-25,3063831.7155398224,1746199.677687178
2018-01-26,3072414.8365182634,1750362.2341643262
2018-01-29,3052225.705918018,1738721.5195286924
2018-01-30,3033567.5430859425,1727954.774034223
2018-01-31,3043304.5244990615,1733325.6679200607
2018-02-01,3031599.5414698385,1726521.4847836527
2018-02-02,2993845.9128130213,1704883.4496161966
2018-02-05,2941764.0126222773,1675089.4441163314
2018-02-06,2956313.2650995264,1683241.0872881506
2018-02-07,2940580.8579177093,1674149.909421573
2018-02-08,2893627.5144198397,1647285.268815554
2018-02-09,2912077.6956158625,1657657.8574003358
2018-02-12,2931087.899279588,1668347.5790893922
2018-02-13,2937459.038008672,1671841.5626078213
2018-02-14,2953367.069043432,1680762.8608826715
2018-02-15,2969136.83344026,1689604.0487968673
2018-02-16,2975114.5225746967,1692871.5909289867
2018-02-19,2975114.5225746967,1692737.2360408176
2018-02-20,2954884.653768205,1681092.796339029
2018-02-21,2936669.656034588,1670596.500880246
2018-02-22,2948201.7524359426,1677024.2295038307
2018-02-23,2971841.282327973,1690337.995119453
2018-02-26,2987494.5192428185,1699107.1637256518
2018-02-27,2954824.6287803184,1680391.6455795066
2018-02-28,2945040.849360313,1674694.3024960856
2018-03-01,2932978.472458982,1667600.974381003
2018-03-02,2936096.147569911,1669241.2388759803
2018-03-05,2946591.276843688,1675075.4926905807
2018-03-06,2957020.597430543,1680871.4007439145
2018-03-07,2955999.984951741,1680157.8472956736
2018-03-08,2961649.843215029,1683235.8186693834
